de	The name of the Latin script letter D/d.	/de/
aborto	abortion	/aˈboɾto/
paquetes	parcel	/paˈkete/
sospechosa	suspicious/ suspect/ fishy/ shady/ sketchy	/sospeˈt͡ʃoso/
dámela	inflection of dar:	/ˈdamela/
diseñado	to design	/diseˈɲaɾ/
solitaria	lonely	/soliˈtaɾjo/
prepare	inflection of preparar:	/pɾeˈpaɾe/
salvarla	to save	/salˈbaɾ/
facil
atraparon	to capture	/atɾaˈpaɾ/
venda	Wend (a member of a Slavic people from the borders of Germany and…	/ˈbendo/
dj	DJ/ deejay/ disk jockey (person who plays or mixes recorded music…	/ˌde ˈxota/
cacería	hunt/ hunting	/kaθeˈɾia/
e-mail
penas	punishment	/ˈpena/
británica	British (from or native to Britain/ in both the historical and…	/bɾiˈtaniko/
selección	selection	/seleɡˈθjon/
honestidad	honesty	/onestiˈdad/
culto	educated/ cultured	/ˈkulto/
joyce
telefono
dormiste	to sleep	/doɾˈmiɾ/
amabilidad	kindness	/amabiliˈdad/
entendió	to understand/ to fathom	/entenˈdeɾ/
notar	to note (make a written record of and/or purposefully commit to…	/noˈtaɾ/
inestable	unstable	/inesˈtable/
manga	sleeve	/ˈmanɡa/
mademoiselle
lava	lava	/ˈlaba/
delicada	delicate	/deliˈkado/
cambias	to change/ to shift/ to switch/ to alter	/kamˈbjaɾ/
generales	general/ overall	/xeneˈɾal/
bay	bye/ so long	/ˈbai/
jugaba	to play	/xuˈɡaɾ/
molestaría	to bother/ to disturb/ to trouble/ to impose/ to inconvenience/ to…	/molesˈtaɾ/
mandy
congelado	to freeze (to lower something's temperature to the point that it…	/konxeˈlaɾ/
nocturna	night	/noɡˈtuɾno/
marines	marine (soldier of USA or UK)	/maɾiˈnaɾ/
estuviéramos	to be (have a temporary or permanent location in space)	/esˈtaɾ/
einstein
ruinas	ruin/ decay/ wreck (also figurative)	/ˈrwina/
madrugada	dawn	/madɾuˈɡada/
mostrado	to show (have somebody see something)	/mosˈtɾaɾ/
bichos	bug	/ˈbit͡ʃo/
sácalo	to put out/ to get out (e.g. a public statement/ an APB/ a release…	/saˈkaɾ/
boris
celebrando	to celebrate	/θeleˈbɾaɾ/
residentes	residing/ domiciled/ living/ resident	/resiˈdente/
suponer	to suppose/ to surmise/ to assume/ to guess/ to imagine/ to…	/supoˈneɾ/
unico
conseguirá	to achieve/ succeed in/ reach/ accomplish/ attain	/konseˈɡiɾ/
ordena	to order/ arrange	/oɾdeˈnaɾ/
vivirá	to live/ to be alive	/biˈbiɾ/
champagne	champagne
derrotar	to defeat	/deroˈtaɾ/
cavar	to excavate/ dig	/kaˈbaɾ/
sólido	solid	/ˈsolido/
mariposa	butterfly	/maɾiˈposa/
provocar	to cause or provoke/ to prompt	/pɾoboˈkaɾ/
salvarlo	to save	/salˈbaɾ/
asquerosa	disgusting/ repulsive/ gross/ distasteful	/askeˈɾoso/
sorprendería	to surprise	/soɾpɾenˈdeɾ/
recomiendo	to recommend	/rekomenˈdaɾ/
mantendré	to keep	/manteˈneɾ/
provisiones	provision	/pɾobiˈsjon/
parecerá	to seem/ to see fit	/paɾeˈθeɾ/
batallas	battle	/baˈtaʝa/
temblando	to tremble/ to quiver/ to quake/ to shudder/ to cringe/ to quail	/temˈblaɾ/
dragones	dragon (legendary serpentine creature)	/dɾaˈɡon/
but
ferrocarril	railway (UK)/ railroad (US)	/ferokaˈril/
súbete	to go up or come up	/suˈbiɾ/
leíste	to read	/leˈeɾ/
agradecerle	to thank	/aɡɾadeˈθeɾ/
woody
asustar	to scare/ to frighten/ to spook	/asusˈtaɾ/
mantengo	to keep	/manteˈneɾ/
querrán	to desire/ to want/ to want to	/keˈɾeɾ/
trofeo	trophy	/tɾoˈfeo/
espeluznante	hair-raising/ creepy/ spooky/ horrifying	/espeluθˈnante/
crecen	to grow	/kɾeˈθeɾ/
prácticas	practice	/ˈpɾaɡtika/
bares	bar/ coffee shop/ café/ pub (an establishment where refreshments…	/ˈbaɾ/
stevens
causando	to cause/ to make	/kauˈsaɾ/
sonia	a female given name/ equivalent to English Sonya	/ˈsonja/
echarme	to throw/ toss/ cast/ jettison (to release an object from one's…	/eˈt͡ʃaɾ/
cifras	digit	/ˈθifɾa/
enséñame	to teach	/enseˈɲaɾ/
polonia	Poland (a country in Central Europe)	/poˈlonja/
cachorro	puppy	/kaˈt͡ʃoro/
aumenta	to increase/ grow	/aumenˈtaɾ/
fractura	to fracture	/fɾaɡtuˈɾaɾ/
revisado	to revise	/rebiˈsaɾ/
roberts
guante	glove (hand-wear)	/ˈɡwante/
muros	wall	/ˈmuɾo/
fu	an indication of disgust	/ˈfu/
uniformes	to standardize	/unifoɾˈmaɾ/
confiado	to reassure	/konˈfjaɾ/
recordarlo	to remember/ to recollect	/rekoɾˈdaɾ/
rotos	broken	/ˈroto/
leyó	to read	/leˈeɾ/
mostrando	to show (have somebody see something)	/mosˈtɾaɾ/
acompañarme	to accompany/ to go with/ to join/ to tag along	/akompaˈɲaɾ/
toquen	to touch	/toˈkaɾ/
acordado	to agree	/akoɾˈdaɾ/
apuro	to drain/ use up completely	/apuˈɾaɾ/
pañales	diaper/ nappy	/paˈɲal/
sonando	to sound/ to ring	/soˈnaɾ/
comiste	to eat	/koˈmeɾ/
presos	imprisoned	/ˈpɾeso/
otto
tomada	to take	/toˈmaɾ/
mínima	minimal	/ˈminimo/
contárselo	infinitive of contar combined with indirect object le/les and…
incluido	to include/ to enclose/ to contain	/inˌkluˈiɾ/
rindo	to conquer	/renˈdiɾ/
enseñé	to teach	/enseˈɲaɾ/
opuesto	to pit (one thing against another)/ to set in opposition	/opoˈneɾ/
parecería	to seem/ to see fit	/paɾeˈθeɾ/
necesitaría	to need	/neθesiˈtaɾ/
catalina	a female given name/ equivalent to English Catherine	/kataˈlina/
pito	whistle	/ˈpito/
follar	to fuck/ to screw/ to shag	/foˈʝaɾ/
hamilton
sesenta	sixty (the cardinal number occurring after fifty-nine and before…	/seˈsenta/
balcón	balcony	/balˈkon/
jefferson	a male given name from English	/ˈʝefeɾson/
camilla	stretcher/ gurney	/kaˈmiʝa/
bauer
sirva	to serve (to be a servant or worker/ to render service)	/seɾˈbiɾ/
llueve	to rain	/ʝoˈbeɾ/
paloma	dove/ pigeon	/paˈloma/
irlanda	Ireland (a country in northwestern Europe)	/iɾˈlanda/
ático	penthouse/ loft/ attic	/ˈatiko/
homicida	murderous/ homicidal	/omiˈθida/
dañado	to damage/ to harm/ to hurt/ to injure	/daˈɲaɾ/
preparen	to prepare	/pɾepaˈɾaɾ/
cálculos	calculation	/ˈkalkulo/
sinvergüenza	shameless/ brazen	/simbeɾˈɡwenθa/
rusty
hablábamos	to talk/ to speak/ to communicate using words	/aˈblaɾ/
calvin
trozos	piece	/ˈtɾoθo/
granada	pomegranate (fruit)	/ɡɾaˈnada/
filas	line/ row/ rank/ file	/ˈfila/
baúl	chest/ trunk/ footlocker/ steamer trunk	/baˈul/
inventar	to invent	/imbenˈtaɾ/
impide	to impede/ hinder	/impeˈdiɾ/
not
llover	to rain	/ʝoˈbeɾ/
falló	to fail	/faˈʝaɾ/
tanner
cody
sirviente	servant	/siɾˈbjente/
rechazar	to reject/ to turn down/ to turn away/ to refuse/ to dismiss/ to…	/ret͡ʃaˈθaɾ/
funciones	to work/ to function	/funθjoˈnaɾ/
june
ocurren	to happen/ to occur	/okuˈriɾ/
instalación	installation (process)	/instalaˈθjon/
llegaría	to arrive/ get (to)	/ʝeˈɡaɾ/
verificar	to verify/ check	/beɾifiˈkaɾ/
abuelos	grandmother/ female equivalent of abuelo	/aˈbwela/
bruto	ignorant/ stupid	/ˈbɾuto/
teorías	theory	/teoˈɾia/
separar	to separate/ to detach (to disunite from a group or mass/ to…	/sepaˈɾaɾ/
crío	to rear or raise (e.g./ a child)	/ˈkɾjaɾ/
publicar	to publish	/publiˈkaɾ/
afectado	to affect/ to have an effect on/ to influence	/afeɡˈtaɾ/
alcanzado	to reach/ to get to to catch up	/alkanˈθaɾ/
estabais	to be (have a temporary or permanent location in space)	/esˈtaɾ/
vivian
tatuajes	tattoo	/taˈtwaxe/
clásica	classic/ classical (of or relating to the first class or rank/…	/ˈklasiko/
prestar	to lend	/pɾesˈtaɾ/
consiguen	to achieve/ succeed in/ reach/ accomplish/ attain	/konseˈɡiɾ/
deténganse	to detain	/deteˈneɾ/
acondicionado	to condition (to shape the behavior of someone)	/akondiθjoˈnaɾ/
verduras	vegetable	/beɾˈduɾa/
digital	digital/ having to do with the fingers or toes	/dixiˈtal/
dirigen	to direct	/diɾiˈxiɾ/
archer
imperial	imperial	/impeˈɾjal/
comprobarlo	to check/ to check on/ to check out/ to see/ to check to see (examine)	/kompɾoˈbaɾ/
emboscada	ambush (an attack launched from a concealed position)	/embosˈkada/
finanzas	finance	/fiˈnanθa/
recta	straight (not crooked/ curly/ or bent/ having a constant direction…	/ˈreɡto/
enviamos	to send	/emˈbjaɾ/
disponibles	available	/dispoˈnible/
agradecería	to thank	/aɡɾadeˈθeɾ/
llévalo	to take somewhere (most of the time away from the speaker)	/ʝeˈbaɾ/
soga	rope	/ˈsoɡa/
mudo	mute/ dumb (not having the power of speech)	/ˈmudo/
apodo	to nickname/ to dub	/apoˈdaɾ/
intelectual	intellectual	/inteleɡˈtwal/
stephanie
courtney
paisaje	landscape (the view of an area of land)	/paiˈsaxe/
surgió	to arise/ emerge/ surface/ crop up/ spring up/ pop up	/suɾˈxiɾ/
excepcional	exceptional	/eɡsθebθjoˈnal/
brennan
fletcher
pub	pub	/ˈpab/
dirijo	to direct	/diɾiˈxiɾ/
lesión	lesion/ injury	/leˈsjon/
marvin	a male given name/ equivalent to English Marvin	/ˈmaɾbin/
empujar	to push/ to shove/ to jostle	/empuˈxaɾ/
acabemos	to finish/ to end	/akaˈbaɾ/
fuma	to smoke (give off smoke)	/fuˈmaɾ/
suicidarse	infinitive of suicidar combined with se	/swiθiˈdaɾ/
regina
novias	female equivalent of novio/ girlfriend	/ˈnobja/
matones	thug/ bully/ hoodlum	/maˈton/
redes	web/ mesh	/ˈred/
encendida	to light/ ignite	/enθenˈdeɾ/
mátame	to kill/ slay	/maˈtaɾ/
entorno	to leave ajar	/entoɾˈnaɾ/
expectativas	expectation (that which is expected or looked for)	/eɡspeɡtaˈtiba/
hablabas	to talk/ to speak/ to communicate using words	/aˈblaɾ/
burt
cambiaría	to change/ to shift/ to switch/ to alter	/kamˈbjaɾ/
conseguirte	to achieve/ succeed in/ reach/ accomplish/ attain	/konseˈɡiɾ/
explicarle	to explain	/eɡspliˈkaɾ/
theo
bastón	walking stick/ staff/ cane	/basˈton/
explico	to explain	/eɡspliˈkaɾ/
canales	canal/ flume/ waterway (artificial)	/kaˈnal/
armar	to arm (supply with weapons)	/aɾˈmaɾ/
preparación	preparation	/pɾepaɾaˈθjon/
carlo
garcía	a surname	/ɡaɾˈθia/
neumáticos	pneumatic	/neuˈmatiko/
pedirme	to ask for something	/peˈdiɾ/
alá	come on! let’s go!	/ˈala/
participación	participation	/paɾtiθipaˈθjon/
atacando	to attack/ to come at	/ataˈkaɾ/
vientos	wind (movement of air)	/ˈbjento/
usada	to use	/uˈsaɾ/
hablara	to talk/ to speak/ to communicate using words	/aˈblaɾ/
verga	pole/ rod (long and thin stick)	/ˈbeɾɡa/
estudiado	to study	/estuˈdjaɾ/
llamara	to summon/ to call	/ʝaˈmaɾ/
cha	tea	/ˈt͡ʃa/
cd	CD (compact disc)	/θeˈde/
avanzando	gerund of avanzar	/abanˈθaɾ/
botes	boat/ dinghy	/ˈbote/
encerrada	to lock up/ to coop up	/enθeˈraɾ/
ayudaste	to help	/aʝuˈdaɾ/
escondida	to hide	/eskonˈdeɾ/
gordos	fat	/ˈɡoɾdo/
salidas	to go out/ to leave/ to depart/ to head out	/saˈliɾ/
leones	plural of león	/leˈones/
garras	claw/ talon	/ˈɡara/
pleno	plenary or joint session	/ˈpleno/
lamentable	lamentable/ regrettable	/lamenˈtable/
perfectos	perfect	/peɾˈfeɡto/
acompaña	to accompany/ to go with/ to join/ to tag along	/akompaˈɲaɾ/
promoción	promotion	/pɾomoˈθjon/
televisor	television set/ TV set/ television receiver/ television/…	/telebiˈsoɾ/
masacre	massacre	/maˈsakɾe/
moveos	to move (to cause to change place or posture)	/moˈbeɾ/
llegaba	to arrive/ get (to)	/ʝeˈɡaɾ/
jet	jet	/ˈʝet/
desperdicio	to waste	/despeɾdiˈθjaɾ/
queen
detendrá	to detain	/deteˈneɾ/
quedarán	to be (as a result of something)/ to end up	/keˈdaɾ/
importará	to matter/ to be important [with a ‘someone’] (often translated…	/impoɾˈtaɾ/
margarita	daisy	/maɾɡaˈɾita/
chau	bye	/ˈt͡ʃaw/
devuelve	to return/ refund/ restore/ give back/ hand back/ bring back/ send…	/debolˈbeɾ/
peluca	wig	/peˈluka/
inspección	inspection	/inspeɡˈθjon/
cansados	tired/ weary/ wearied	/kanˈsado/
cosquillas	tickling/ tickle (feeling resembling the result of tickling)	/kosˈkiʝas/
factor	factor	/faɡˈtoɾ/
recientes	recent	/reˈθjente/
trece	thirteen	/ˈtɾeθe/
violín	violin (string instrument)	/bjoˈlin/
navegar	to navigate/ to sail	/nabeˈɡaɾ/
picnic	misspelling of pícnic	/ˈpiɡnik/
beckett
incómoda	uncomfortable	/inˈkomodo/
patrones	patron	/paˈtɾon/
examinar	to examine	/eɡsamiˈnaɾ/
lazos	bow (type of knot)	/ˈlaθo/
mrs
chantaje	blackmail/ blackmailing	/t͡ʃanˈtaxe/
alquilar	to rent	/alkiˈlaɾ/
durmió	to sleep	/doɾˈmiɾ/
artie
enseñe	to teach	/enseˈɲaɾ/
humanas	human	/uˈmano/
negativa	negative	/neɡaˈtibo/
talentos	talent	/taˈlento/
cory
futura	future (occurring in the future)	/fuˈtuɾo/
melodía	melody/ tune	/meloˈdia/
entierro	burial/ interment	/enˈtjero/
sentirá	to feel	/senˈtiɾ/
permitirá	to allow/ permit	/peɾmiˈtiɾ/
reza	to pray/ especially to repeat or recite (rather than sing) a…	/reˈθaɾ/
cambiamos	to change/ to shift/ to switch/ to alter	/kamˈbjaɾ/
carajos	cock	/kaˈɾaxo/
an
fijado	to fix/ fasten/ set/ establish/ determine	/fiˈxaɾ/
urgencia	urgency	/uɾˈxenθja/
milla	English or American mile (a unit of distance equivalent to about…	/ˈmiʝa/
plomo	lead (heavy/ pliable/ inelastic metal)	/ˈplomo/
deb
destruye	to destroy	/desˈtɾwiɾ/
únicamente	only/ uniquely	/ˌunikaˈmente/
bufete	lawyer's office	/buˈfete/
detroit	Detroit (a city in the United States)	/deˈtɾoit/
aparta	inflection of apartar:	/apaɾˈtaɾ/
evelyn
conrad
creería	to believe	/kɾeˈeɾ/
localización	localization	/lokaliθaˈθjon/
hogares	home	/oˈɡaɾ/
klaus
casaste	to marry/ wed someone to (unite two others in wedlock)	/kaˈsaɾ/
envuelto	to wrap/ to shroud	/embolˈbeɾ/
dexter
dinamita	to dynamite (to blow up with dynamite or other high explosive)	/dinamiˈtaɾ/
avanza	inflection of avanzar:	/abanˈθaɾ/
porfavor
madura	to mature	/maduˈɾaɾ/
constitución	constitution (all senses)	/konstituˈθjon/
cuñada	brother-in-law	/kuˈɲado/
disparaste	to shoot/ to fire (e.g. a weapon/ a rocket)	/dispaˈɾaɾ/
sabés	to know/ to understand (a fact)	/saˈbeɾ/
arturo	a male given name/ equivalent to English Arthur	/aɾˈtuɾo/
convenció	to convince	/kombenˈθeɾ/
hee
tronco	trunk/ log (of a tree)	/ˈtɾonko/
there
empezaré	to start/ begin/ to get started	/empeˈθaɾ/
aplicación	application/ use (the act of applying as a means/ the employment…	/aplikaˈθjon/
todopoderoso	almighty	/todopodeˈɾoso/
gray
monja	nun/ monkess	/ˈmonxa/
encontrada	to meet	/enkonˈtɾaɾ/
campesinos	rural	/kampeˈsino/
herramienta	a tool/ an implement	/eraˈmjenta/
lake
zoológico	zoological	/θooˈloxiko/
kane
insistió	to insist	/insisˈtiɾ/
creador	that creates	/kɾeaˈdoɾ/
monje	nun/ monkess	/ˈmonxa/
convierta	to convert	/kombeɾˈtiɾ/
spock
pertenecía	to belong/ to pertain	/peɾteneˈθeɾ/
presentarme	to present/ to submit	/pɾesenˈtaɾ/
perdería	to lose	/peɾˈdeɾ/
cagar	to shit	/kaˈɡaɾ/
ganará	to gain	/ɡaˈnaɾ/
burns
roman
logra	to get/ to obtain	/loˈɡɾaɾ/
controles	control/ or running of a business	/konˈtɾol/
parlamento	parliament	/paɾlaˈmento/
clavo	nail/ spike	/ˈklabo/
utilizó	to use/ to make use of/ to utilize	/utiliˈθaɾ/
alumno	pupil/ student/ learner	/aˈlumno/
informante	informant/ telltale	/infoɾˈmante/
perderé	to lose	/peɾˈdeɾ/
ponle	to put/ to put up/ to place/ to lay	/poˈneɾ/
down	down/ depressed	/ˈdaun/
túneles	tunnel	/ˈtunel/
furiosa	furious/ raging	/fuˈɾjoso/
ivan
xena
apunto	to point/ to aim/ to take aim (a weapon)	/apunˈtaɾ/
esperándote	to hope	/espeˈɾaɾ/
artificial	artificial	/aɾtifiˈθjal/
cortas	short (having a small distance from one end to another)	/ˈkoɾto/
abandona	to abandon/ to leave	/abandoˈnaɾ/
cuidados	to look after/ take care of (e.g. a house/ a person)	/kwiˈdaɾ/
hills
terrorismo	terrorism	/teroˈɾismo/
arrancar	to pull out	/aranˈkaɾ/
carolina	a female given name/ equivalent to English Caroline	/kaɾoˈlina/
elegiste	to choose	/eleˈxiɾ/
misiones	mission/ quest	/miˈsjon/
masculino	masculine/ male	/maskuˈlino/
crack	crack cocaine	/ˈkɾak/
soporte	to bear/ to endure/ to withstand/ put up with/ tolerate/ to…	/sopoɾˈtaɾ/
pólvora	gunpowder	/ˈpolboɾa/
perderás	to lose	/peɾˈdeɾ/
documental	documentary	/dokumenˈtal/
lazo	to lasso/ to rope	/laˈθaɾ/
jae
mortales	deadly	/moɾˈtal/
nicholas
tocan	to touch	/toˈkaɾ/
corrí	to run/ to jog	/koˈreɾ/
hallamos	to find something/ deliberately or not	/aˈʝaɾ/
gol	goal	/ˈɡol/
dificultad	difficulty/ trouble/ problem/ challenge/ constraint/…	/difikulˈtad/
institución	institution	/instituˈθjon/
lemon
intimidad	to intimidate/ to frighten	/intimiˈdaɾ/
hacerlos	to do	/aˈθeɾ/
rescatar	to rescue	/reskaˈtaɾ/
podrias
recuerdes	to remember/ to recollect	/rekoɾˈdaɾ/
mascotas	pet	/masˈkota/
just
avanzada	advanced	/abanˈθado/
incorrecto	wrong/ incorrect	/inkoˈreɡto/
invertir	to invest (to spend money/ time/ or energy on something)	/imbeɾˈtiɾ/
costar	to cost	/kosˈtaɾ/
morfina	morphine (opioid used as an anaesthetic or recreational drug)	/moɾˈfina/
creencias	belief	/kɾeˈenθja/
banquete	banquet	/banˈkete/
llamarle	to summon/ to call	/ʝaˈmaɾ/
pearl
hastings
enfoque	focus (action and effect of focusing)	/enˈfoke/
enamoré	to enamor	/enamoˈɾaɾ/
spike
joya	jewellery/ jewelry	/ˈxoʝa/
gancho	hook/ peg	/ˈɡant͡ʃo/
escribiré	to write (to form letters/ words or symbols on a surface in order…	/eskɾiˈbiɾ/
causas	cause	/ˈkausa/
gallinas	rooster/ cock (male domestic chicken)	/ˈɡaʝo/
pretendía	to intend/ to aim (for/to)	/pɾetenˈdeɾ/
deseado	to wish	/deseˈaɾ/
descubrieron	to discover	/deskuˈbɾiɾ/
sugiriendo	to suggest	/suxeˈɾiɾ/
perdonado	to pardon/ excuse/ forgive	/peɾdoˈnaɾ/
intervención	intervention	/inteɾbenˈθjon/
brady
conquistar	to conquer	/konkisˈtaɾ/
valía	to be worth	/baˈleɾ/
billones	trillion (10¹²)	/biˈʝon/
colorado	Colorado (a state in the western United States/ the 38th state)	/koloˈɾado/
post	post	/ˈpost/
east
capilla	chapel	/kaˈpiʝa/
ofreciendo	to offer/ to offer up/ to provide	/ofɾeˈθeɾ/
espléndido	splendid/ magnificent/ splendiferous/ superb/ lavish/ glorious	/esˈplendido/
lucky
reflejo	to reflect	/refleˈxaɾ/
suavemente	softly	/ˌswabeˈmente/
avanzado	advanced	/abanˈθado/
deberíais	to owe	/deˈbeɾ/
creyendo	to believe	/kɾeˈeɾ/
reciben	to receive/ get	/reθiˈbiɾ/
subo	to go up or come up	/suˈbiɾ/
manuel	a male given name/ derived from biblical Emanuel	/maˈnwel/
duerma	to sleep	/doɾˈmiɾ/
contador	counter	/kontaˈdoɾ/
sexualmente	sexually	/seɡˌswalˈmente/
necesitaban	to need	/neθesiˈtaɾ/
carruaje	carriage	/kaˈrwaxe/
terminando	to (cause to) finish/ to (cause to) end/ to (cause to) terminate/…	/teɾmiˈnaɾ/
lote	lot (chance assignment)	/ˈlote/
champaña	champagne	/t͡ʃamˈpan/
palomitas	diminutive of paloma/ little dove	/paloˈmita/
registrar	to register/ record	/rexisˈtɾaɾ/
quedate	to be (as a result of something)/ to end up	/keˈdaɾ/
detenerlos	to detain	/deteˈneɾ/
agresivo	aggressive	/aɡɾeˈsibo/
grites	to shout/ to scream/ to cry out/ to call out	/ɡɾiˈtaɾ/
mariscal	marshal	/maɾisˈkal/
gavin
brick
zumo	juice (liquid from a plant)	/ˈθumo/
velo	to see/ to spot	/ˈbeɾ/
invité	to invite	/imbiˈtaɾ/
virtud	virtue	/biɾˈtud/
chandler
afortunados	lucky/ fortunate	/afoɾtuˈnado/
nueces	nut	/ˈnweθ/
soda	parts of certain plants high in mineral salts the ashes in…	/ˈsoda/
bájate	to go down/ come down	/baˈxaɾ/
matón	thug/ bully/ hoodlum	/maˈton/
continente	continent	/kontiˈnente/
congresista	congressperson	/konɡɾeˈsista/
financiero	financial	/finanˈθjeɾo/
brody
pretendo	to intend/ to aim (for/to)	/pɾetenˈdeɾ/
colocado	to place	/koloˈkaɾ/
mantenerla	to keep	/manteˈneɾ/
eco	echo	/ˈeko/
oriental	eastern	/oɾjenˈtal/
llevarlos	to take somewhere (most of the time away from the speaker)	/ʝeˈbaɾ/
valiosa	valuable	/baˈljoso/
quito	Quito (the capital city of Ecuador)	/ˈkito/
ernie
pelicula
karma	karma	/ˈkaɾma/
descuida	to relieve from care	/deskwiˈdaɾ/
probabilidad	probability	/pɾobabiliˈdad/
fraternidad	fraternity	/fɾateɾniˈdad/
dirigido	to direct	/diɾiˈxiɾ/
expedición	expedition	/eɡspediˈθjon/
bestias	beast	/ˈbestja/
encargarme	to entrust	/enkaɾˈɡaɾ/
comprueba	to check/ to check on/ to check out/ to see/ to check to see (examine)	/kompɾoˈbaɾ/
explicaciones	explanation	/eɡsplikaˈθjon/
tumbas	grave/ tomb	/ˈtumba/
industrial	industrial	/indusˈtɾjal/
agnes
amos	master (man who owns a slave)	/ˈamo/
estupido
napoleón		/napoleˈon/
dudar	to doubt	/duˈdaɾ/
cómico	comedic/ comical	/ˈkomiko/
limpios	clean	/ˈlimpjo/
unirte	to unite/ join	/uˈniɾ/
chicle	chewing gum	/ˈt͡ʃikle/
tocino	bacon	/toˈθino/
respetable	respectable	/respeˈtable/
brett
encontrarlos	to meet	/enkonˈtɾaɾ/
federación	federation	/fedeɾaˈθjon/
obliga	to force/ to compel/ to make (someone do something)	/obliˈɡaɾ/
miento	to lie (say something untrue)	/menˈtiɾ/
descarga	to unload	/deskaɾˈɡaɾ/
corren	to run/ to jog	/koˈreɾ/
wang
encontrara	to meet	/enkonˈtɾaɾ/
leña	firewood/ wood (pieces of wood gathered to burn as fuel)	/ˈleɲa/
bond
sylvia
abraham	Abraham	/abɾaˈam/
religiosa	religious	/reliˈxjoso/
perderá	to lose	/peɾˈdeɾ/
ilusiones	to excite	/ilusjoˈnaɾ/
saldría	to go out/ to leave/ to depart/ to head out	/saˈliɾ/
analizar	to analyze (to subject to analysis)	/analiˈθaɾ/
perdidas	to lose	/peɾˈdeɾ/
chelsea
conocimientos	knowledge	/konoθiˈmjento/
estreno	to use for the first time (in general)	/estɾeˈnaɾ/
manteniendo	to keep	/manteˈneɾ/
cosita	diminutive of cosa	/koˈsita/
peste	plague	/ˈpeste/
podia
software	software (encoded computer instructions)	/ˈsofdw̝eɾ/
pasajero	transient/ passing	/pasaˈxeɾo/
frenos	brake (device used to slow or stop the motion of a wheel or vehicle)	/ˈfɾeno/
experimentar	to experiment	/eɡspeɾimenˈtaɾ/
perderemos	to lose	/peɾˈdeɾ/
paja	straw (dried stalk of a cereal plant)	/ˈpaxa/
caballería	cavalry (soldiers mounted on horses)	/kabaʝeˈɾia/
aquél	neuter singular of este (“this”)	/ˈesto/
arruinaste	to ruin	/arwiˈnaɾ/
herr
cortina	curtain	/koɾˈtina/
queramos	to desire/ to want/ to want to	/keˈɾeɾ/
puñetazo	punch with the fist/ thump	/puɲeˈtaθo/
habiendo	have/ forms the perfect aspect	/aˈbeɾ/
rodney
odiar	to hate/ to loathe	/oˈdjaɾ/
hugh
hostia	communion wafer/ host	/ˈostja/
termines	to (cause to) finish/ to (cause to) end/ to (cause to) terminate/…	/teɾmiˈnaɾ/
frasier
confirma	to confirm	/konfiɾˈmaɾ/
psicología	psychology	/sikoloˈxia/
finch
schmidt
delgada	thin/ skinny	/delˈɡado/
honestos	honest	/oˈnesto/
prepararé	to prepare	/pɾepaˈɾaɾ/
tomarse	to take	/toˈmaɾ/
calzoncillos	underpants/ briefs/ pants (for males)	/kalθonˈθiʝo/
despidieron	to dismiss	/despeˈdiɾ/
sidney
definición	definition (a statement of the meaning of a word)	/definiˈθjon/
anton
cocinando	to cook	/koθiˈnaɾ/
difunto	deceased	/diˈfunto/
fugitivo	fugitive	/fuxiˈtibo/
violenta	to break open	/bjolenˈtaɾ/
cerrando	to close/ to shut	/θeˈraɾ/
cicatrices	plural of cicatriz	/θikaˈtɾiθes/
donovan
excelentes	excellent/ brilliant/ superb	/eɡsθeˈlente/
danielle
enfrentarse	to confront/ to face/ to stand up to/ (a person or force aggressively)	/enfɾenˈtaɾ/
conejos	rabbit/ cony/ coney (male or unspecified sex)	/koˈnexo/
preciosas	precious	/pɾeˈθjoso/
eramos
grecia	Greece (a country in Southeastern Europe)	/ˈɡɾeθja/
asegurado	to secure (to make fast/ to close or confine effectually)	/aseɡuˈɾaɾ/
actúas	to act/ to behave	/aɡˈtwaɾ/
artillería	artillery	/aɾtiʝeˈɾia/
panel	panel (“material object”)	/paˈnel/
desarrollar	to develop	/desaroˈʝaɾ/
asesor	advisor/ consultant	/aseˈsoɾ/
séptimo	seventh	/ˈsebtimo/
bando	faction/ party/ side	/ˈbando/
declaro	to declare/ to state	/deklaˈɾaɾ/
south
resfriado	afflicted with the common cold	/resˈfɾjado/
devuelto	to return/ refund/ restore/ give back/ hand back/ bring back/ send…	/debolˈbeɾ/
tablero	board	/taˈbleɾo/
bradley
abandonada	to abandon/ to leave	/abandoˈnaɾ/
archie
turnos	turn (chance to use (something) shared in sequence with others)	/ˈtuɾno/
sesos	brain	/ˈseso/
movernos	to move (to cause to change place or posture)	/moˈbeɾ/
viena	Vienna (the capital city of Austria)	/ˈbjena/
quitaron	to remove/ to take away/ to take down/ to take off/ to pull off/…	/kiˈtaɾ/
confíe	to reassure	/konˈfjaɾ/
atraparlo	to capture	/atɾaˈpaɾ/
sombreros	hat	/somˈbɾeɾo/
oxford
relajarte	to relax/ to loosen	/relaˈxaɾ/
michel
nobles	noble	/ˈnoble/
ética	ethical	/ˈetiko/
apoya	to lean/ to rest/ to lie or lay	/apoˈʝaɾ/
munición	ammunition	/muniˈθjon/
táctica	tactic	/ˈtaɡtika/
perderlo	to lose	/peɾˈdeɾ/
atacan	to attack/ to come at	/ataˈkaɾ/
recordaba	to remember/ to recollect	/rekoɾˈdaɾ/
admite	to accept/ to admit/ to agree to/ to concede	/admiˈtiɾ/
