you	The pronoun of the second person/ in the nominative/ dative/ and…	/jˈu/
yankee	A nickname for a native of citizen of New England/ especially one…	/jˈæŋki/
lang	Long. [Obs. or Scot.]	/lˈæŋ/
taco		/tˈɑkoʊ/
charts	1. A sheet of paper/ pasteboard/ or the like/ on which information…	/tʃˈɑrts/
brigade	1. (Mil.) A body of troops/ whether cavalry/ artillery/ infantry/…	/brəɡˈeɪd/
bankrupt	1. (Old Eng. Low) A trader who secretes himself/ or does certain…	/bˈæŋkrəpt/
marianne		/mˌɛriˈæn/
bikes	A nest of wild bees/ wasps/ or ants/ a swarm. [Scot.] Sir W. Scott.	/bˈaɪks/
lookout	1. A careful looking or watching for any object or event. 2. The…	/lˈʊkˌaʊt/
merchandise	1. The objects of commerce/ whatever is usually bought or sold in…	/mˈɝtʃəndˌaɪz/
slippery	1. Having the quality opposite to adhesiveness/ allowing or…	/slˈɪpɚi/
duchess	The wife or widow of a duke/ also/ a lady who has the sovereignty…	/dˈʌtʃəs/
gulf	1. A hollow place in the earth/ an abyss/ a deep chasm or basin/…	/ɡˈʌlf/
foam	The white substance/ consisting of an aggregation of bubbles/…	/fˈoʊm/
steals	A handle/ a stale/ or stele. [Archaic or Prov. Eng.] And in his…	/stˈilz/
numerous	1. Consisting of a great number of units or individual objects/…	/nˈumɚəs/
ripping		/rˈɪpɪŋ/
trusts	1. Assured resting of the mind on the integrity/ veracity/…	/trˈʌsts/
flock	1. A company or collection of living creatures/ -- especially…	/flˈɑk/
potion	A draught/ a dose/ usually/ a draught or dose of a liquid…	/pˈoʊʃən/
fiance	To betroth/ to affiance. [Obs.] Harmar.	/fiˈɑnsˌeɪ/
glimpse	1. A sudden flash/ transient luster. LIght as the lightning…	/ɡlˈɪmps/
invincible	Incapable of being conquered/ overcome/ or subdued/ unconquerable/…	/ˌɪnvˈɪnsəbəl/
compensation	1. The act or principle of compensating. Emerson. 2. That which…	/kˌɑmpənsˈeɪʃən/
kettle	A metallic vessel/ with a wide mouth/ often without a cover/ used…	/kˈɛtəl/
stroll	To wander on foot/ to ramble idly or leisurely/ to rove. These…	/strˈoʊl/
trish		/trˈɪʃ/
brendan		/brˈɛndən/
cafeteria	A restaurant or café at which the patrons serve themselves with…	/kˌæfətˈɪriə/
sane	1. Being in a healthy condition/ not deranged/ acting rationally/…	/sˈeɪn/
currency	1. A continued or uninterrupted course or flow like that of a…	/kˈɝənsi/
amsterdam		/ˈæmstɚdˌæm/
radius	1. (Geom.) A right line drawn or extending from the center of a…	/rˈeɪdiəs/
verify	1. To prove to be true or correct/ to establish the truth of/ to…	/vˈɛrəfˌaɪ/
founded	imp. & p. p. of Find.	/fˈaʊndɪd/
medic	A leguminous plant of the genus Medicago. The black medic is the…	/mˈɛdɪk/
peek	To look slyly/ or with the eyes half closed/ or through a crevice/…	/pˈik/
sewer	1. One who sews/ or stitches. 2. (Zoöl.) A small tortricid moth…	/sˈuɚ/
vernon		/vˈɝnən/
callie		/kˈɔli/
bbc		/bˌibisˈi/
hull	1. The outer covering of anything/ particularly of a nut or of…	/hˈʌl/
solomon	One of the kings of Israel/ noted for his superior wisdom and…	/sˈɑləmən/
madonna	1. My lady/ -- a term of address in Italian formerly used as the…	/mədˈɑnə/
toad	Any one of numerous species of batrachians belonging to the genus…	/tˈoʊd/
powell		/pˈaʊəl/
maxwell		/mˈækswˌɛl/
moose	A large cervine mammal (Alces machlis/ or A. Americanus)/ native…	/mˈus/
souvenir	That which serves as a reminder/ a remembrancer/ a memento/ a…	/sˌuvənˈɪr/
stitch	1. A single pass of a needle in sewing/ the loop or turn of the…	/stˈɪtʃ/
compass	1. A passing round/ circuit/ circuitous course. They fetched a…	/kˈʌmpəs/
mercury	1. (Rom. Myth.) A Latin god of commerce and gain/ -- treated by…	/mˈɝkjɚi/
locking	A tuft of hair/ a flock or small quantity of wool/ hay/ or other…	/lˈɑkɪŋ/
edwards		/ˈɛdwɚdz/
frederick		/frˈɛdrɪk/
dislike	1. To regard with dislike or aversion/ to disapprove/ to…	/dɪslˈaɪk/
stu		/stˈu/
rib	1. (Anat.) One of the curved bones attached to the vertebral…	/rˈɪb/
pamela		/pˈæmələ/
brace	1. That which holds anything tightly or supports it firmly/ a…	/brˈeɪs/
ban	1. A public proclamation or edict/ a public order or notice/…	/bˈæn/
gracias		/ɡrˈɑsiəz/
stitches	1. A single pass of a needle in sewing/ the loop or turn of the…	/stˈɪtʃɪz/
thrust	Thrist. [Obs.] Spenser.	/θrˈʌst/
referred		/rəfˈɝd/
achievement	1. The act of achieving or performing/ an obtaining by exertion/…	/ətʃˈivmənt/
links	A tract of ground laid out for the game of golf/ a golfing green.…	/lˈɪŋks/
denying	1. To declare not to be true/ to gainsay/ to contradict/ --…	/dɪnˈaɪɪŋ/
monastery	A house of religious retirement/ or of secusion from ordinary…	/mˈɑnəstˌɛri/
newly	1. Lately/ recently. He rubbed it o'er with newly gathered mint.…	/nˈuli/
impatient	1. Not patient/ not bearing with composure/ intolerant/ uneasy/…	/ˌɪmpˈeɪʃənt/
recruit	1. To repair by fresh supplies/ as anything wasted/ to remedy lack…	/rəkrˈut/
sunk	imp. & p. p. of Sink. Sunk fence/ a ditch with a retaining wall/…	/sˈʌŋk/
ignorance	1. The condition of being ignorant/ the want of knowledge in…	/ˈɪɡnɚəns/
drugged		/drˈʌɡd/
predicted	To tell or declare beforehand/ to foretell/ to prophesy/ to…	/prɪdˈɪktɪd/
floyd		/flˈɔɪd/
creator	One who creates/ produces/ or constitutes. Specifically/ the…	/kriˈeɪtɚ/
mississippi		/mˌɪsɪsˈɪpi/
civilized	Reclaimed from savage life and manners/ instructed in arts/…	/sˈɪvəlˌaɪzd/
artery	1. The trachea or windpipe. [Obs.] "Under the artery/ or windpipe/…	/ˈɑrtɚi/
dynamic	1. Of or pertaining to dynamics/ belonging to energy or power/…	/daɪnˈæmɪk/
competing	To contend emulously/ to seek or strive for the same thing/…	/kəmpˈitɪŋ/
buffy	Resembling/ or characterized by/ buff. Buffy coat/ the coagulated…	/bˈʌfi/
distribution	1. The act of distributing or dispensing/ the act of dividing or…	/dˌɪstrəbjˈuʃən/
turk	1. A member of any of numerous Tartar tribes of Central Asia/…	/tˈɝk/
voiceover		/vˈɔɪsˌoʊvɚ/
stereo		/stˈɛriˌoʊ/
ethel	Noble. [Obs.]	/ˈɛθəl/
ark	1. A chest/ or coffer. [Obs.] Bearing that precious relic in an…	/ˈɑrk/
carpenter	An artificer who works in timber/ a framer and builder of houses/…	/kˈɑrpəntɚ/
warner	One who warns/ an admonisher.	/wˈɔrnɚ/
industries	1. Habitual diligence in any employment or pursuit/ either bodily…	/ˈɪndəstriz/
melted	See 2d Milt.	/mˈɛltəd/
upsetting	Conceited/ assuming/ as/ an upsetting fellow. [Scot.] Jamieson.	/əpsˈɛtɪŋ/
cruz		/krˈuz/
labs	To prate/ to gossip/ to babble/ to blab. [Obs.] Chaucer.	/lˈæbz/
bluff	1. Having a broad/ flattened front/ as/ the bluff bows of a ship.…	/blˈʌf/
bender	1. One who/ or that which/ bends. 2. An instrument used for…	/bˈɛndɚ/
unbearable		/ənbˈɛrəbəl/
narcotics	Having the properties of a narcotic/ operating as a narcotic. --…	/nɑrkˈɑtɪks/
juicy	A bounding with juice/ succulent. Bacon.	/dʒˈusi/
eerie	1. Serving to inspire fear/ esp. a dread of seeing ghosts/ wild/…	/ˈɪri/
ingrid		/ˈɪŋɡrɪd/
mwah
slippers	1. One who/ or that which/ slips. 2. A kind of light shoe/ which…	/slˈɪpɚz/
freaky		/frˈiki/
vip		/vˌiˌaɪpˈi/
troop	1. A collection of people/ a company/ a number/ a multitude. That…	/trˈup/
footprints	The impression of the foot/ a trace or footmark/ as/ "Footprints…	/fˈʊtprˌɪnts/
dani		/dˈɑni/
pact	An agreement/ a league/ a compact/ a covenant. Bacon. The…	/pˈækt/
apparent	1. Capable of being seen/ or easily seen/ open to view/ visible to…	/əpˈɛrənt/
repeated	1. To go over again/ to attempt/ do/ make/ or utter again/ to…	/rɪpˈitɪd/
foreigner	A person belonging to or owning allegiance to a foreign country/…	/fˈɔrənɚ/
feelin
journalists	1. One who keeps a journal or diary. [Obs.] Mickle. 2. The…	/dʒˈɝnələsts/
employer	One who employs another/ as/ an employer of workmen.	/ɛmplˈɔɪɚ/
penelope	A genus of curassows/ including the guans.	/pənˈɛləpi/
grim	Of forbidding or fear-inspiring aspect/ fierce/ stern/ surly/…	/ɡrˈɪm/
medieval	Same as Medi/ Medi/ etc.	/mɪdˈivəl/
damien		/dˈeɪmiən/
frustrating	Vain/ ineffectual/ useless/ unprofitable/ null/ voil/ nugatory/ of…	/frˈʌstrˌeɪtɪŋ/
rehearse	1. To repeat/ as what has been already said/ to tell over again/…	/rihˈɝs/
travelled		/trˈævəld/
preparation	1. The act of preparing or fitting beforehand for a particular…	/prˌɛpɚˈeɪʃən/
microwave		/mˈaɪkrəwˌeɪv/
denial	1. The act of gainsaying/ refusing/ or disowning/ negation/ -- the…	/dɪnˈaɪəl/
flute	1. A musical wind instrument/ consisting of a hollow cylinder or…	/flˈut/
juvenile	1. Young/ youthful/ as/ a juvenile appearance. "A juvenile…	/dʒˈuvənəl/
paddy	Low/ mean/ boorish/ vagabond. "Such pady persons." Digges (1585).…	/pˈædi/
retarded	1. To keep delaying/ to continue to hinder/ to prevent from…	/rɪtˈɑrdɪd/
memo		/mˈɛmˌoʊ/
canvas	1. A strong cloth made of hemp/ flax/ or cotton/ -- used for…	/kˈænvəs/
fa	(a) A syllable applied to the fourth tone of the diatonic scale in…
symbols	1. A visible sign or representation of an idea/ anything which…	/sˈɪmbəlz/
mccoy		/məkˈɔɪ/
daly		/dˈeɪli/
driveway	A passage or way along or through which a carriage may be driven.	/drˈaɪvwˌeɪ/
funky	Pertaining to/ or characterized by/ great fear/ or funking.…	/fˈʌŋki/
kitten	A young cat.	/kˈɪtən/
nicest		/nˈaɪsɪst/
deceive	1. To lead into error/ to cause to believe what is false/ or…	/dɪsˈiv/
negro	A black man/ especially/ one of a race of black or very dark…	/nˈiɡroʊ/
chopped		/tʃˈɑpt/
consultant		/kənsˈʌltənt/
rifles	1. To seize and bear away by force/ to snatch away/ to carry off.…	/rˈaɪfəlz/
heating	That heats or imparts heat/ promoting warmth or heat/ exciting…	/hˈitɪŋ/
rays	1. To array. [Obs.] Sir T. More. 2. To mark/ stain/ or soil/ to…	/rˈeɪz/
architecture	1. The art or science of building/ especially/ the art of building…	/ˈɑrkətˌɛktʃɚ/
gideon		/ɡˈɪdiən/
butch		/bˈʊtʃ/
warmer	One who/ or that which/ warms.	/wˈɔrmɚ/
contribution	1. The act of contributing. 2. That which is contributed/ --…	/kˌɑntrəbjˈuʃən/
advisor		/ædvˈaɪzɚ/
peoples	1. The body of persons who compose a community/ tribe/ nation/ or…	/pˈipəlz/
groceries	1. The commodities sold by grocers/ as tea/ coffee/ spices/ etc./…	/ɡrˈoʊsɚiz/
behaved	1. To manage or govern in point of behavior/ to discipline/ to…	/bɪhˈeɪvd/
experiencing	1. Trial/ as a test or experiment. [Obs.] She caused him to make…	/ɪkspˈɪriənsɪŋ/
settling	1. The act of one who/ or that which/ settles/ the act of…	/sˈɛtəlɪŋ/
tractor	1. That which draws/ or is used for drawing. 2. pl. (Med.) Two…	/trˈæktɚ/
unacceptable	Not acceptable/ not pleasing/ not welcome/ unpleasant/…	/ˌʌnæksˈɛptəbəl/
imitating	1. To follow as a pattern/ model/ or example/ to copy or strive to…	/ˈɪmətˌeɪtɪŋ/
squadron	1. Primarily/ a square/ hence/ a square body of troops/ a body of…	/skwˈɑdrən/
briggs		/brˈɪɡz/
smallest	1. Having little size/ compared with other things of the same…	/smˈɔləst/
ethics	The science of human duty/ the body of rules of duty drawn from…	/ˈɛθɪks/
gibson		/ɡˈɪbsən/
devotion	1. The act of devoting/ consecration. 2. The state of being…	/dɪvˈoʊʃən/
plumber	One who works in lead/ esp./ one who furnishes/ fits/ and repairs…	/plˈʌmɚ/
burgers		/bˈɝɡɚz/
knots	1. (a) A fastening together of the pars or ends of one or more…	/nˈɑts/
broom	1. (Bot.) A plant having twigs suitable for making brooms to sweep…	/brˈum/
briefing	1. Short in duration. How brief the life of man. Shak. 2. Concise/…	/brˈifɪŋ/
curve	Bent without angles/ crooked/ curved/ as/ a curve line/ a curve…	/kˈɝv/
informant	1. One who/ or that which/ informs/ animates/ or vivifies. [Obs.]…	/ˌɪnfˈɔrmənt/
applauding	1. To show approval of by clapping the hands/ acclamation/ or…	/əplˈɔdɪŋ/
whites	1. (Med.) Leucorrh 2. The finest flour made from white wheat. 3.…	/wˈaɪts/
app		/ˈæp/
andrews		/ˈændrˌuz/
blog		/blˈɔɡ/
ox	The male of bovine quadrupeds/ especially the domestic animal when…	/ˈɑks/
vase	1. A vessel adapted for various domestic purposes/ and anciently…	/vˈeɪs/
glance	1. A sudden flash of light or splendor. Swift as the lightning…	/ɡlˈæns/
collective	1. Formed by gathering or collecting/ gathered into a mass/ sum/…	/kəlˈɛktɪv/
poles	A native or inhabitant of Poland/ a Polander.	/pˈoʊlz/
sixty	Six times ten/ fifty-nine and one more/ threescore.	/sˈɪksti/
fantasies	1. Fancy/ imagination/ especially/ a whimsical or fanciful…	/fˈæntəsiz/
heritage	1. That which is inherited/ or passes from heir to heir/…	/hˈɛrətədʒ/
motherfucking		/mˈʌðɚfˌʌkɪŋ/
fisherman	1. One whose occupation is to catch fish. 2. (Naut.) A ship or…	/fˈɪʃɚmˌæn/
armstrong		/ˈɑrmstrˌɑŋ/
nder
complained	1. To give utterance to expression of grief/ pain/ censure/…	/kəmplˈeɪnd/
nightclub		/nˈaɪtklˌʌb/
willow	1. (Bot.) Any tree or shrub of the genus Salix/ including many…	/wˈɪlˌoʊ/
preliminary	Introductory/ previous/ preceding the main discourse or business/…	/prɪlˈɪmənˌɛri/
server	1. One who serves. 2. A tray for dishes/ a salver. Randolph.	/sˈɝvɚ/
provides	1. To look out for in advance/ to procure beforehand/ to get/…	/prəvˈaɪdz/
mat	A name given by coppersmiths to an alloy of copper/ tin/ iron/…	/mˈæt/
appreciation	1. A just valuation or estimate of merit/ worth/ weight/ etc./…	/əprˌiʃiˈeɪʃən/
historic	Of or pertaining to history/ or the record of past events/ as/ an…	/hɪstˈɔrɪk/
jorge		/hˈɔrheɪ/
promote	1. To contribute to the growth/ enlargement/ or prosperity of (any…	/prəmˈoʊt/
processing	1. The act of proceeding/ continued forward movement/ procedure/…	/prˈɑsɛsɪŋ/
naples		/nˈeɪpəlz/
pumping	a. & n. from pump. Pumping engine/ a steam engine and pump…	/pˈʌmpɪŋ/
stalker	1. One who stalks. 2. A kind of fishing net.	/stˈɔkɚ/
goats	A hollow-horned ruminant of the genus Capra/ of several species…	/ɡˈoʊts/
francine		/frænsˈin/
smokes	1. The visible exhalation/ vapor/ or substance that escapes/ or…	/smˈoʊks/
introduction	1. The act of introducing/ or bringing to notice. 2. The act of…	/ˌɪntrədˈʌkʃən/
valid	1. Strong/ powerful/ efficient. [Obs.] "Perhaps more valid arms .…	/vˈælɪd/
portuguese	Of or pertaining to Portugal/ or its inhabitants. -- n. sing. &…	/pˈɔrtʃəɡˌiz/
negotiations	1. The act or process of negotiating/ a treating with another…	/nəɡˌoʊʃiˈeɪʃənz/
wheeler	1. One who wheels/ or turns. 2. A maker of wheels/ a wheelwright.…	/wˈilɚ/
overheard		/ˈoʊvɚhˈɝd/
iove
breeding	1. The act or process of generating or bearing. 2. The raising or…	/brˈidɪŋ/
barge	1. A pleasure boat/ a vessel or boat of state/ elegantly furnished…	/bˈɑrdʒ/
refugees	1. Shelter or protection from danger or distress. Rocks/ dens/ and…	/rˈɛfjˌudʒiz/
wah	The panda.	/wˈɑ/
observed	1. To take notice of by appropriate conduct/ to conform one's…	/əbzˈɝvd/
tigers	1. A very large and powerful carnivore (Felis tigris) native of…	/tˈaɪɡɚz/
brothel	A house of lewdness or ill fame/ a house frequented by…	/brˈɑθəl/
missions	1. The act of sending/ or the state of being sent/ a being sent or…	/mˈɪʃənz/
ashore	On shore or on land/ on the land adjacent to water/ to the shore/…	/əʃˈɔr/
panda	A small Asiatic mammal (Ailurus fulgens) having fine soft fur. It…	/pˈændə/
discretion	1. Disjunction/ separation. [Obs.] Mede. 2. The quality of being…	/dɪskrˈɛʃən/
yale		/jˈeɪl/
disappointing	1. To defeat of expectation or hope/ to hinder from the attainment…	/dˌɪsəpˈɔɪntɪŋ/
insect	1. (Zoöl.) One of the Insecta/ esp./ one of the Hexapoda. See…	/ˈɪnsˌɛkt/
prophecy	1. A declaration of something to come/ a foretelling/ a…	/prˈɑfəsi/
wanda		/wˈɑndə/
absent	1. Being away from a place/ withdrawn from a place/ not present.…	/ˈæbsənt/
machinery	1. Machines/ in general/ or collectively. 2. The working parts of…	/məʃˈinɚi/
generals	1. Relating to a genus or kind/ pertaining to a whole class or…	/dʒˈɛnɚəlz/
carrot	1. (Bot.) An umbelliferous biennial plant (Daucus Carota)/ of many…	/kˈærət/
ferrari		/fɚˈɑri/
wrecked	See 2d & 3d Wreak.	/rˈɛkt/
gestapo		/ɡəstˈɑpoʊ/
greene		/ɡrˈin/
suggestions	1. The act of suggesting/ presentation of an idea. 2. That which…	/sədʒˈɛstʃənz/
puff	1. A sudden and single emission of breath from the mouth/ hence/…	/pˈʌf/
supportive		/səpˈɔrtɪv/
punching	A beverage composed of wine or distilled liquor/ water (or milk)/…	/pˈʌntʃɪŋ/
lulu		/lˈulˌu/
intervention	1. The act of intervening/ interposition. Sound is shut out by the…	/ˌɪntɚvˈɛnʃən/
layers	1. One who/ or that which/ lays. 2. Etym: [Prob. a corruption of…	/lˈeɪɚz/
hughes		/hjˈuz/
scholar	1. One who attends a school/ one who learns of a teacher/ one…	/skˈɑlɚ/
libby		/lˈɪbˌi/
predators		/prˈɛdətɚz/
accusations	1. The act of accusing or charging with a crime or with a lighter…	/ˌækjəzˈeɪʃənz/
olympics	Of or pertaining to Olympus/ a mountain of Thessaly/ fabled as the…	/oʊlˈɪmpɪks/
accounting	1. A reckoning/ computation/ calculation/ enumeration/ a record of…	/əkˈaʊntɪŋ/
jj
expertise		/ˌɛkspɚtˈiz/
strap	1. A long/ narrow/ pliable strip of leather/ cloth/ or the like/…	/strˈæp/
fitz	A son/ -- used in compound names/ to indicate paternity/ esp. of…	/fˈɪts/
darryl		/dˈɛrəl/
butts	1. A limit/ a bound/ a goal/ the extreme bound/ the end. Here is…	/bˈʌts/
approaches	1. To come or go near/ in place or time/ to draw nigh/ to advance…	/əprˈoʊtʃəz/
flags	1. To hang loose without stiffness/ to bend down/ as flexible…	/flˈæɡz/
embarrassment	1. A state of being embarrassed/ perplexity/ impediment to freedom…	/ɪmbˈɛrəsmənt/
faking	One of the circles or windings of a cable or hawser/ as it lies in…	/fˈeɪkɪŋ/
jamal		/dʒəmˈɑl/
vanilla	1. (Bot.) A genus of climbing orchidaceous plants natives of…	/vənˈɪlə/
grapes	1. (Bot.) A well-known edible berry growing in pendent clusters or…	/ɡrˈeɪps/
dominic		/dˈɑmənɪk/
beacon	1. A signal fire to notify of the approach of an enemy/ or to give…	/bˈikən/
handkerchief	1. A piece of cloth/ usually square and often fine and elegant/…	/hˈæŋkɚtʃɪf/
rubbing	a. & n. from Rub/ v.	/rˈʌbɪŋ/
mallory		/mˈælɚi/
rustling	1. To make a quick succession of small sounds/ like the rubbing or…	/rˈʌslɪŋ/
lighten	To descend/ to light. O Lord/ let thy mercy lighten upon us. Book…	/lˈaɪtən/
flora	1. (Rom. Myth.) The goddess of flowers and spring. 2. (Bot.) The…	/flˈɔrə/
cuban	Of or pertaining to Cuba or its inhabitants. -- n. A native or an…	/kjˈubən/
polar	1. Of or pertaining to one of the poles of the earth/ or of a…	/pˈoʊlɚ/
translator	1. One who translates/ esp./ one who renders into another…	/trænslˈeɪtɚ/
congrats		/kənɡrˈæts/
passports	1. Permission to pass/ a document given by the competent officer…	/pˈæspˌɔrts/
grabbing		/ɡrˈæbɪŋ/
alf		/ˈælf/
brotherhood	1. The state of being brothers or a brother. 2. An association for…	/brˈʌðɚhˌʊd/
ernest	See Earnest. [Obs.] Chaucer.	/ˈɝnəst/
professionals	1. Of or pertaining to a profession/ or calling/ conforming to the…	/prəfˈɛʃənəlz/
yuan		/juˈɑn/
understandable	Capable of being understood/ intelligible. Chillingworth.	/ˌʌndɚstˈændəbəl/
banner	1. A kind of flag attached to a spear or pike by a crosspiece/ and…	/bˈænɚ/
academic	1. One holding the philosophy of Socrates and Plato/ a Platonist.…	/ˌækədˈɛmɪk/
thuds	A dull sound without resonance/ like that produced by striking…	/θˈʌds/
sa		/sˈɑ/
publicly	1. With exposure to popular view or notice/ without concealment/…	/pˈʌblɪkli/
orphans	A child bereaved of both father and mother/ sometimes/ also/ a…	/ˈɔrfənz/
pearls	A fringe or border. [Obs.] -- v. t. To fringe/ to border. [Obs.]…	/pˈɝlz/
predator		/prˈɛdətɚ/
frances	A silver coin of France/ and since 1795 the unit of the French…	/frˈænsɪs/
addison		/ˈædəsən/
syrup	1. A thick and viscid liquid made from the juice of fruits/ herbs/…	/sˈɝəp/
cartel	1. (Mil.) An agreement between belligerents for the exchange of…	/kɑrtˈɛl/
nash	Firm/ stiff/ hard/ also/ chilly. [Prov. Eng.] Halliwell.	/nˈæʃ/
walsh		/wˈɔlʃ/
norma	1. A norm/ a principle or rule/ a model/ a standard. J. S. Mill.…	/nˈɔrmə/
bluffing	1. Having a broad/ flattened front/ as/ the bluff bows of a ship.…	/blˈʌfɪŋ/
permitted		/pɚmˈɪtɪd/
unpredictable		/ˌʌnprɪdˈɪktəbəl/
wagner		/wˈæɡnɚ/
suspension	1. The act of suspending/ or the state of being suspended/…	/səspˈɛnʃən/
addresses	1. To aim/ to direct. [Obs.] Chaucer. And this good knight his way…	/ˈædrˈɛsɪz/
stamps	1. To strike beat/ or press forcibly with the bottom of the foot/…	/stˈæmps/
category	1. (Logic.) One of the highest classes to which the objects of…	/kˈætəɡˌɔri/
transition	1. Passage from one place or state to another/ charge/ as/ the…	/trænzˈɪʃən/
peas	The sliding weight on a steelyard. [Written also pee.]	/pˈiz/
cautious	Attentive to examine probable effects and consequences of acts…	/kˈɔʃəs/
isabella	A brownish yellow color.	/ˌɪzəbˈɛlə/
comparison	1. The act of comparing/ an examination of two or more objects…	/kəmpˈɛrəsən/
coats	1. An outer garment fitting the upper part of the body/…	/kˈoʊts/
islam	1. The religion of the Mohammedans/ Mohammedanism/ Islamism. Their…	/ˌɪslˈɑm/
thugs	One of an association of robbers and murderers in India who…	/θˈʌɡz/
grams	Angry. [Obs.] Havelok/ the Dane.	/ɡrˈæmz/
freshman	novice/ one in the rudiments of knowledge/ especially/ a student…	/frˈɛʃmən/
toilets	1. A covering of linen/ silk/ or tapestry/ spread over a table in…	/tˈɔɪləts/
banquet	1. A feast/ a sumptuous entertainment of eating and drinking/…	/bˈæŋkwət/
coup	A sudden stroke/ an unexpected device or stratagem/ -- a term used…	/kˈu/
shaken	1. Caused to shake/ agitated/ as/ a shaken bough. 2. Cracked or…	/ʃˈeɪkən/
investigations	The act of investigating/ the process of inquiring into or…	/ˌɪnvˌɛstəɡˈeɪʃənz/
toothbrush	A brush for cleaning the teeth.	/tˈuθbrəʃ/
expressed	1. Exactly representing/ exact. Their human countenance The…	/ɪksprˈɛst/
vulgar	1. Of or pertaining to the mass/ or multitude/ of people/ common/…	/vˈʌlɡɚ/
haunt	1. To frequent/ to resort to frequently/ to visit pertinaciously…	/hˈɔnt/
improvement	1. The act of improving/ advancement or growth/ promotion in…	/ˌɪmprˈuvmənt/
zeus	The chief deity of the Greeks/ and ruler of the upper world (cf.…	/zˈus/
murdoch		/mˈɝdɑk/
smelling	1. The act of one who smells. 2. The sense by which odors are…	/smˈɛlɪŋ/
kirby		/kˈɝbi/
repairs	1. To return. [Obs.] I thought . . . that he repaire should again.…	/rɪpˈɛrz/
jeong		/dʒˈɛŋ/
conducted	1. The act or method of conducting/ guidance/ management.…	/kəndˈʌktəd/
ollie		/ˈɑli/
bakery	1. The trade of a baker. [R.] 2. The place for baking bread/ a…	/bˈeɪkɚi/
busting	1. A piece of sculpture representing the upper part of the human…	/bˈʌstɪŋ/
investigated	To follow up step by step by patient inquiry or observation/ to…	/ˌɪnvˈɛstəɡˌeɪtəd/
admission	1. The act or practice of admitting. 2. Power or permission to…	/ædmˈɪʃən/
essay	1. An effort made/ or exertion of body or mind/ for the…	/ɛsˈeɪ/
twitter	One who twits/ or reproaches/ an upbraider.	/twˈɪtɚ/
depths	1. The quality of being deep/ deepness/ perpendicular measurement…	/dˈɛpθs/
fewer	Not many/ small/ limited/ or confined in number/ -- indicating a…	/fjˈuɚ/
guarding	1. To protect from danger/ to secure against surprise/ attack/ or…	/ɡˈɑrdɪŋ/
altered	1. To make otherwise/ to change in some respect/ either partially…	/ˈɔltɚd/
filing	A fragment or particle rubbed off by the act of filing/ as/ iron…	/fˈaɪlɪŋ/
ecstasy	1. The state of being beside one's self or rapt out of one's self/…	/ˈɛkstəsi/
snatch	1. To take or seize hastily/ abruptly/ or without permission or…	/snˈætʃ/
stored	Collected or accumulated as a reserve supply/ as/ stored…	/stˈɔrd/
tropical	1. Of or pertaining to the tropics/ characteristic of/ or incident…	/trˈɑpɪkəl/
pharmacy	1. The art or practice of preparing and preserving drugs/ and of…	/fˈɑrməsi/
dalton		/dˈɔltən/
altitude	1. Space extended upward/ height/ the perpendicular elevation of…	/ˈæltətˌud/
admired	1. Regarded with wonder and delight/ highly prized/ as/ an admired…	/ədmˈaɪɚd/
dickhead		/dˈɪkhˌɛd/
priya
mamma	Mother/ -- word of tenderness and familiarity. [Written also…	/mˈɑmə/
moe	A wry face or mouth/ a mow. [Obs.]	/mˈoʊ/
grind	1. To reduce to powder by friction/ as in a mill/ or with the…	/ɡrˈaɪnd/
bombay		/bɑmbˈeɪ/
lowest	/ strong imp. of Laugh. Chaucer.	/lˈoʊəst/
makin		/mˈækɪn/
sentences	1. Sense/ meaning/ significance. [Obs.] Tales of best sentence and…	/sˈɛntənsəz/
mute	To cast off/ to molt. Have I muted all my feathers Beau. & Fl.	/mjˈut/
scratching	With the action of scratching.	/skrˈætʃɪŋ/
imprisoned	1. To put in prison or jail/ To arrest and detain in custody/ to…	/ˌɪmprˈɪzənd/
danish	Belonging to the Danes/ or to their language or country. -- n. The…	/dˈeɪnɪʃ/
glowing	1. To shine with an intense or white heat/ to give forth vivid…	/ɡlˈoʊɪŋ/
zhang		/ʒˈæŋ/
martini		/mɑrtˈini/
leah		/lˈiə/
empress	1. The consort of an emperor. Shak. 2. A female sovereign. 3. A…	/ˈɛmprɛs/
equipped		/ɪkwˈɪpt/
finale	Close/ termination/ as: (a) (Mus.) The last movement of a…	/fənˈæli/
tarzan		/tˈɑrzˌæn/
storms	1. A violent disturbance of the atmosphere/ attended by wind/…	/stˈɔrmz/
sniff	To draw air audibly up the nose/ to snuff/ -- sometimes done as a…	/snˈɪf/
slick	See Schlich.	/slˈɪk/
unarmed	1. Not armed or armored/ having no arms or weapons. 2. (Nat.…	/ənˈɑrmd/
violated	1. To treat in a violent manner/ to abuse. His wife Boadicea…	/vˈaɪəleɪtɪd/
vent	Sale/ opportunity to sell/ market. [Obs.] Shelton. There is no…	/vˈɛnt/
dd
breakthrough		/brˈeɪkθrˌu/
stud	A collection of breeding horses and mares/ or the place where they…	/stˈʌd/
addressed	1. To aim/ to direct. [Obs.] Chaucer. And this good knight his way…	/ədrˈɛst/
tactical	Of or pertaining to the art of military and naval tactics. --…	/tˈæktɪkəl/
vessels	1. A hollow or concave utensil for holding anything/ a hollow…	/vˈɛsəlz/
procedures	1. The act or manner of proceeding or moving forward/ progress/…	/prəsˈidʒɚz/
