e	The fifth letter of the Italian alphabet/ called e and written in…	/ˈe/
squillo	ring/ buzz (of a telephone)	/ˈskwil.lo/
piccante	spicy/ hot/ piquant (of food)	/pikˈkan.te/
country	country music	/ˈkawn.tri/
quassù	up here	/kwasˈsu/
bunker	bunker	/ˈbun.ker/
bevuta	drunk/ drunken	/beˈvu.to/
incontra	towards	/inˈkon.tro/
franco	frank/ candid	/ˈfran.ko/
taco	taco (Mexican snack food)	/ˈta.ko/
alloggio	lodging/ accommodation	/alˈlɔd.d͡ʒo/
vitali	life/ vital/ living	/viˈta.le/
poltrona	feminine singular of poltrone	/polˈtro.na/
fingendo	gerund of fingere
ritrovo	meeting place	/riˈtrɔ.vo/
this
caduti	past participle of cadere	/kaˈdu.to/
tredici	thirteen	/ˈtre.di.t͡ʃi/
saltata	browned/ sautéed	/salˈta.to/
sufficienza	sufficiency/ plenty	/suf.fiˈt͡ʃɛn.t͡sa/
gray
sposta	past participle of sporre	/ˈspos.to/
american
combinando	gerund of combinare	/kom.biˈnan.do/
grandezza	size	/ɡranˈdet.t͡sa/
percy
tenerli	compound of the infinitive tenere with li
rocky
ammettilo	compound of ammetti/ the second-person singular imperative form of…
definizione	definition	/de.fi.nitˈt͡sjo.ne/
osare	to dare/ venture/ used with the infinitive (sometimes preceded by di)	/oˈza.re/
sudore	sweat/ perspiration	/suˈdo.re/
bud
alzarsi	reflexive of alzare	/alˈt͡sar.si/
tradire	to betray	/traˈdi.re/
shepherd
pancake
gelosia	jealousy	/d͡ʒe.loˈzi.a/
gallina	rooster/ cock	/ˈɡal.lo/
aquila	eagle	/ˈa.kwi.la/
bestiame	cattle and sheep etc. considered as an agricultural commodity	/besˈtja.me/
riservata	confidential	/ri.zerˈva.to/
lite	a quarrel/ row/ altercation/ fight	/ˈli.te/
furba	astute/ cunning/ sly/ wily/ crafty (skillful and able in getting…	/ˈfur.bo/
like
ometto	a small or short person (male)	/oˈmet.to/
svizzera	Swiss	/ˈzvit.t͡se.ro/
riuniti	past participle of riunire	/ri.uˈni.to/
muso	muzzle (of an animal)	/ˈmu.zo/
approvato	past participle of approvare
teorie	theory	/te.oˈri.a/
marc
bè	alternative form of beh	/ˈbɛ/
benone	augmentative of bene/ very well
esclusiva	feminine singular of esclusivo	/es.kluˈzi.va/
broadway
infantile	infantile (relating to children or babies)	/in.fanˈti.le/
pacifico	peaceable/ peaceful	/paˈt͡ʃi.fi.ko/
butti	inflection of buttare:
caviglia	ankle	/kaˈviʎ.ʎa/
presentata	past participle of presentare
hudson	Hudson (a river in the United States)	/ˈad.son/
enterprise
giubbotto	jacket	/d͡ʒubˈbɔt.to/
marilyn
frocio	gay/ homosexual	/ˈfrɔ.t͡ʃo/
piccolino	small/ tiny	/pik.koˈli.no/
costano	third-person plural present indicative of costare
residenza	residence/ abode/ domicile	/re.ziˈdɛn.t͡sa/
pesa	heavy	/ˈpe.zo/
rossetto	lipstick	/rosˈset.to/
poesie	poetry	/po.eˈzi.a/
aspettative	expectation	/as.pet.taˈti.va/
giganti	giant/ huge/ gigantic/ colossal	/d͡ʒiˈɡan.te/
iniziale	initial/ opening/ first/ starting/ beginning	/i.nitˈt͡sja.le/
pecore	sheep (animal)	/ˈpɛ.ko.ra/
marvin
kirk
eletto	past participle of eleggere	/eˈlɛt.to/
fuma	inflection of fumare:
frena	inflection of frenare:	/ˈfre.na/
scritte	past participle of scrivere	/ˈskrit.to/
servivano	third-person plural imperfect indicative of servire
emotivo	emotional/ emotive	/e.moˈti.vo/
or	apocopic form of ora (“now”)/ used almost exclusively in the forms…
cervo	deer	/ˈt͡ʃɛr.vo/
rimarra
frutti	fruit	/ˈfrut.to/
attivato	past participle of attivare
incredibili	incredible/ unbelievable	/in.kreˈdi.bi.le/
toccata	past participle of toccare	/tokˈka.to/
fica	pussy	/ˈfi.ka/
scambiato	past participle of scambiare
dirigere	to address (a letter etc.)	/diˈri.d͡ʒe.re/
pensero
maglione	sweater/ pullover/ jumper	/maʎˈʎo.ne/
sponsor	sponsor (commercial)	/ˈspɔn.sor/
stima	respect	/ˈsti.ma/
bacon	bacon	/ˈbɛ.kon/
rimesso	past participle of rimettere	/riˈmes.so/
offeso	past participle of offendere	/ofˈfe.zo/
rivisto	past participle of rivedere	/riˈvis.to/
sentimentale	sentimental/ romantic	/sen.ti.menˈta.le/
tana	alternative form of Azov	/ˈta.na/
seo	his/ her/ its	/ˈsu.o/
cedere	to withdraw/ to surrender/ to give up	/ˈt͡ʃɛ.de.re/
convincerlo	compound of the infinitive convincere with lo
franchi	masculine plural of franco	/ˈfran.ki/
sputa	inflection of sputare:
disegnare	to draw/ outline/ trace	/di.zeɲˈɲa.re/
punteggio	score (in a game)	/punˈted.d͡ʒo/
toccarlo	compound of the infinitive toccare with lo
soo	his/ her/ its	/ˈsu.o/
vigilia	vigil	/viˈd͡ʒi.lja/
disponibili	available/ disposable/ at one's disposal/ free	/dis.poˈni.bi.le/
sasso	stone/ rock	/ˈsas.so/
iscritto	enrolled	/isˈkrit.to/
sottomarino	submarine/ underwater	/sot.to.maˈri.no/
umile	humble	/ˈu.mi.le/
keller
cuba	Cuba (a country/ the largest island (based on land area) in the…	/ˈku.ba/
vescovo	bishop (clergyman)	/ˈves.ko.vo/
stufato	past participle of stufare	/stuˈfa.to/
lupin
fottutamente	an intensifier
disperatamente	desperately/ hopelessly	/dis.pe.ra.taˈmen.te/
sacrifici	sacrificial	/saˈkri.fi.ko/
accompagnare	to go with/ come with/ accompany/ escort	/ak.kom.paɲˈɲa.re/
interrogare	to test	/in.ter.roˈɡa.re/
seme	seed/ pip	/ˈse.me/
bruciata	past participle of bruciare	/bruˈt͡ʃa.to/
libretto	booklet	/liˈbret.to/
litri	litre/ liter (US)	/ˈli.tro/
alzata	past participle of alzare	/alˈt͡sa.to/
farmacia	pharmacy (“shop”)/ chemist's/ drugstore	/far.maˈt͡ʃi.a/
odiare	to hate/ to detest/ to loathe	/oˈdja.re/
determinato	particular	/de.ter.miˈna.to/
ciccione	fatty (informal term for a fat person)	/t͡ʃitˈt͡ʃo.ne/
toglie	third-person singular present indicative of togliere	/ˈtɔʎ.ʎe/
politiche	political	/poˈli.ti.ko/
cognato	brother-in-law	/koɲˈɲa.to/
rallentare	to slow/ to slow down (movement/ speed/ the pace/ etc.)	/ral.lenˈta.re/
fornire	to supply/ to provide/ to furnish/ to give/ to yield	/forˈni.re/
portarli	compound of the infinitive portare with li
liberarmi	compound of the infinitive liberare with mi
bridget
piega	fold	/ˈpjɛ.ɡa/
discrezione	discretion (all senses)	/dis.kretˈt͡sjo.ne/
propongo	first-person singular present indicative of proporre	/proˈpon.ɡo/
chiudiamo	inflection of chiudere:
woody
macchie	stain/ smear	/ˈmak.kja/
frequentato	busy	/fre.kwenˈta.to/
nasconderti	compound of the infinitive nascondere with ti
maurice
gemella	twin	/d͡ʒeˈmɛl.lo/
condiviso	past participle of condividere	/kon.diˈvi.zo/
dozzine	dozen (twelve or about twelve)	/dodˈd͡zi.na/
amarti	compound of the infinitive amare with ti
voluta	deliberate/ intentional	/voˈlu.to/
scrittura	handwriting	/skritˈtu.ra/
nadia	a female given name from Russian	/ˈna.dja/
orchestra	orchestra	/orˈkɛs.tra/
enrico	a male given name/ equivalent to English Henry	/enˈri.ko/
scambiare	to exchange/ swap/ switch/ bandy	/skamˈbja.re/
imparando	gerund of imparare
tonnellate	tonne/ ton (unit of weight)	/ton.nelˈla.ta/
mini	miniskirt	/ˈmi.ni/
scherza	inflection of scherzare:
ucciderai	second-person singular future of uccidere
spettacolare	spectacular	/spet.ta.koˈla.re/
lake
tirarti	compound of the infinitive tirare with ti
senno	judgment/ wisdom	/ˈsen.no/
contadini	peasant/ farmer/ bond	/kon.taˈdi.no/
rilassarti	compound of the infinitive rilassare with ti
riposati	past participle of riposare	/ri.poˈza.to/
aah
dispiaccia	inflection of dispiacere:	/disˈpjat.t͡ʃa/
immediato	immediate/ prompt/ direct	/im.meˈdja.to/
notiziario	news (radio/ TV etc.)	/no.titˈt͡sja.rjo/
riempito	past participle of riempire	/ri.emˈpi.to/
bambole	doll/ dolly (toy in the form of a human)	/ˈbam.bo.la/
impiccato	past participle of impiccare	/im.pikˈka.to/
procurato	past participle of procurare
decido	first-person singular present indicative of decidere
altare	altar	/alˈta.re/
divertirti	compound of the infinitive divertire with ti
esposizione	exposure/ display/ pageant	/es.po.zitˈt͡sjo.ne/
tecniche	technical	/ˈtɛk.ni.ko/
scomparire	to disappear/ vanish	/skom.paˈri.re/
news
disposti	past participle of disporre	/disˈpos.to/
des
provano	third-person plural present indicative of provare	/ˈprɔ.va.no/
tavoli	plural of tavolo	/ˈta.vo.lo/
depresso	past participle of deprimere	/deˈprɛs.so/
lenti	lens	/ˈlɛn.te/
decise	past participle of decidere	/deˈt͡ʃi.zo/
pubblici	public	/ˈpub.bli.ko/
composto	past participle of comporre	/komˈpos.to/
dawson
stessimo	first-person plural imperfect subjunctive of stare	/ˈstes.si.mo/
pan	Pan	/ˈpan/
vorreste	second-person plural conditional of volere	/vorˈres.te/
occuperò	to occupy/ take over/ squat in	/ok.kuˈpa.re/
guarigione	recovery (return to normal health)	/ɡwa.riˈd͡ʒo.ne/
spot	spot (theatrical light/ luminous point/ brief radio or TV…	/ˈspɔt/
scotty
air
precisa	precise/ exact/ thorough	/preˈt͡ʃi.zo/
buttata	past participle of buttare
ringrazia	inflection of ringraziare:	/rinˈɡrat.t͡sja/
ascia	axe/ adze	/ˈaʃ.ʃa/
disegnato	past participle of disegnare	/di.zeɲˈɲa.to/
aiutarli	compound of the infinitive aiutare with li
vigliacco	cowardly	/viʎˈʎak.ko/
kansas	Kansas (a state of the midwest United States)	/ˈkan.sas/
moriro
olive	plural of oliva	/oˈli.ve/
avvicini	inflection of avvicinare:
cestino	basket	/t͡ʃesˈti.no/
distratto	absent-minded/ forgetful	/disˈtrat.to/
metterai	second-person singular future of mettere
intenso	intense/ strong	/inˈtɛn.so/
circolazione	traffic	/t͡ʃir.ko.latˈt͡sjo.ne/
rimaste	feminine plural of rimasto	/riˈmas.to/
cambiati	past participle of cambiare
calendario	calendar	/ka.lenˈda.rjo/
insegno	first-person singular present indicative of insegnare	/inˈseɲ.ɲo/
differenti	different/ differing/ dissimilar/ unlike	/dif.feˈrɛn.te/
capiti	past participle of capire	/kaˈpi.to/
valsa	feminine singular of valso	/ˈval.sa/
soddisfazione	satisfaction	/sod.dis.fatˈt͡sjo.ne/
claude
caverna	cave/ cavern	/kaˈvɛr.na/
rovinando	gerund of rovinare
ognuna	each one/ all	/ˌoɲˈɲu.no/
paranoico	paranoid	/pa.raˈnɔj.ko/
completato	past participle of completare	/kom.pleˈta.to/
vomitato	past participle of vomitare
sorso	sip	/ˈsor.so/
simone	a male given name from Hebrew/ equivalent to English Simon	/siˈmo.ne/
frontiera	frontier/ border	/fronˈtjɛ.ra/
jedi
defunto	dead/ defunct	/deˈfun.to/
profitti	profit	/proˈfit.to/
profitto	profit	/proˈfit.to/
perdonarmi	compound of the infinitive perdonare with mi
rompe	feminine plural of rompo
confraternita	brotherhood
portatemi	compound of portate/ the second-person plural imperative form of…
semestre	semester/ half year	/seˈmɛs.tre/
accadde	third-person singular past historic of accadere	/akˈkad.de/
mosso	past participle of muovere	/ˈmɔs.so/
elettorale	election/ electoral	/e.let.toˈra.le/
ioni	plural of ione	/ˈjo.ni/
pugnalato	past participle of pugnalare
razzo	skyrocket (firework)	/ˈrad.d͡zo/
intendeva	third-person singular imperfect indicative of intendere
sfigati	unfortunate/ unlucky	/sfiˈɡa.to/
psicologo	psychologist	/psiˈkɔ.lo.ɡo/
jessie
volontari	masculine plural of volontario	/vo.lonˈta.rjo/
scendo	first-person singular present indicative of scendere	/ˈʃen.do/
scadenza	expiration/ expiry/ expiry date/ deadline/ date	/skaˈdɛn.t͡sa/
bong
chiedertelo	compound of the infinitive chiedere with te (the conjunctive…	/ˈkjɛ.der.te.lo/
oriente	east/ orient	/oˈrjɛn.te/
gold
dimenticarlo	compound of the infinitive dimenticare with lo
addestrato	past participle of addestrare
nicholas
estremo	extreme/ (the) utmost/ (the) farthest/ terminal/ (the) outermost	/esˈtrɛ.mo/
rapida	feminine singular of rapido	/ˈra.pi.do/
ricchezza	richness/ wealth	/rikˈket.t͡sa/
homer
spiacevole	unpleasant/ disagreeable	/spjaˈt͡ʃe.vo.le/
afferrato	past participle of afferrare
procediamo	inflection of procedere:
comunista	communist/ Communist	/ko.muˈnis.ta/
spaventati	past participle of spaventare	/spa.venˈta.to/
tenero	tender/ soft/ delicate/ kind	/ˈtɛ.ne.ro/
sophia
avvicinarti	compound of the infinitive avvicinare with ti
turisti	tourist	/tuˈris.ta/
terrestre	earthly	/terˈrɛs.tre/
inseguendo	gerund of inseguire
aziende	firm/ company/ business/ concern/ establishment	/adˈd͡zjɛn.da/
balle	large bundle/ bale/ reap	/ˈbal.la/
mortali	mortal/ transitory/ transient (that must die)	/morˈta.le/
permettersi	to afford/ to allow oneself/ to dare/ to take the liberty of	/perˈmet.ter.si/
digitale	foxglove	/di.d͡ʒiˈta.le/
kenneth
scherzavo	first-person singular imperfect indicative of scherzare	/skerˈt͡sa.vo/
cavata	past participle of cavare
luis
rudy
glieli	them to him/ her or them	/ˌʎe.li/
dimentico	forgetful	/diˈmen.ti.ko/
macellaio	butcher	/ma.t͡ʃelˈla.jo/
what
batterie	plural of batteria	/bat.teˈri.a/
significare	to mean/ to signify	/siɲ.ɲi.fiˈka.re/
conoscessi	first/second-person singular imperfect subjunctive of conoscere
intimi	intimate/ close	/ˈin.ti.mo/
capanno	hide (for hunting etc.)
punito	past participle of punire	/puˈni.to/
donatore	donor/ giver	/do.naˈto.re/
biologico	biological	/bi.oˈlɔ.d͡ʒi.ko/
cospirazione	plot/ conspiracy	/kos.pi.ratˈt͡sjo.ne/
shin
lacey
picnic	picnic (outdoor meal)
barattolo	pot/ jar	/baˈrat.to.lo/
attiva	active	/atˈti.vo/
pallida	pale	/ˈpal.li.do/
saul
wall
contratti	past participle of contrarre	/konˈtrat.to/
conduce	third-person singular present indicative of condurre
trovavo	first-person singular imperfect indicative of trovare	/troˈva.vo/
negativa	negative	/ne.ɡaˈti.vo/
ricominciamo	inflection of ricominciare:
mettimi	compound of metti/ the second-person singular imperative form of…
nsa
futura	future	/fuˈtu.ro/
cuccioli	plural of cucciolo	/ˈkut.t͡ʃo.lo/
derubato	past participle of derubare
khan	khan	/ˈkan/
riferisci	inflection of riferire:
sopravvissuta	past participle of sopravvivere	/so.prav.visˈsu.to/
balli	dance/ ball	/ˈbal.lo/
manica	sleeve/ shirtsleeve	/ˈma.ni.ka/
piacevano	third-person plural imperfect indicative of piacere
mentirmi	compound of the infinitive mentire with mi
vicine	near/ close	/viˈt͡ʃi.no/
critica	criticism	/ˈkri.ti.ka/
miglio	the Italian mile/ a traditional unit of length derived from the…	/ˈmiʎ.ʎo/
nucleo	nucleus	/ˈnu.kle.o/
faremmo	first-person plural conditional of fare
aumenta	inflection of aumentare:
app	app
verremo	first-person plural future of venire
chiamalo	compound of chiama/ the second-person singular imperative form of…
freno	brake	/ˈfre.no/
lingue	tongue	/ˈlin.ɡwa/
staccato	past participle of staccare	/stakˈka.to/
rubando	gerund of rubare	/ruˈban.do/
storico	historic/ historical	/ˈstɔ.ri.ko/
side
inviti	invitation	/inˈvi.to/
sostituire	to substitute (someone/something)	/sos.ti.tuˈi.re/
vivian
illegali	illegal/ unlawful/ lawless/ false	/il.leˈɡa.le/
passava	third-person singular imperfect indicative of passare
morfina	morphine (opioid used as an anaesthetic or recreational drug)	/morˈfi.na/
misteriosa	mysterious/ secret/ enigmatic/ puzzling	/mis.teˈrjo.zo/
crociera	a cruise	/kroˈt͡ʃɛ.ra/
arabo	Arab/ Arabian	/ˈa.ra.bo/
immondizia	rubbish/ garbage/ trash/ litter/ waste	/im.monˈdit.t͡sja/
corrispondenza	correspondence (all senses)	/kor.ris.ponˈdɛn.t͡sa/
benedetto	past participle of benedire	/be.neˈdet.to/
cercavi	second-person singular imperfect indicative of cercare
prepararmi	compound of the infinitive preparare with mi
divina	of or pertaining to a god or deity/ divine	/diˈvi.no/
vedessi	first/second-person singular imperfect subjunctive of vedere
ristoranti	restaurant	/ris.toˈran.te/
rodney
rischia	inflection of rischiare:	/ˈris.kja/
falco	hawk/ falcon	/ˈfal.ko/
bonus	a bonus (all senses)	/ˈbɔ.nus/
legna	firewood	/ˈleɲ.ɲa/
sembravi	second-person singular imperfect indicative of sembrare
twitter
usciremo	first-person plural future of uscire
arrendo	first-person singular present indicative of arrendersi	/arˈrɛn.do/
monitor	monitor (apparatus)	/ˈmɔ.ni.tor/
operativo	operative/ effective	/o.pe.raˈti.vo/
basa	inflection of basare:	/ˈba.za/
toglimi	compound of togli/ the second-person singular imperative form of…
feccia	dregs	/ˈfet.t͡ʃa/
fort
chandler	a surname and unisex given name in English	/ˈt͡ʃɛn.dler/
braccialetto	small bracelet/ armlet	/brat.t͡ʃaˈlet.to/
pulizia	cleaning	/pu.litˈt͡si.a/
audio	audio	/ˈaw.djo/
privati	private/ personal	/priˈva.to/
trasforma	inflection of trasformare:
esposto	past participle of esporre	/esˈpɔs.to/
odiava	third-person singular imperfect indicative of odiare
sidney
baciami	compound of bacia/ the second-person singular imperative form of…
mercedes
aggredita	past participle of aggredire
occuparti	compound of the infinitive occupare with ti
cristiano	Christian	/krisˈtja.no/
nude	feminine plural of nudo	/ˈnu.de/
privilegio	privilege	/pri.viˈlɛ.d͡ʒo/
attraversando	gerund of attraversare
ironia	irony	/i.roˈni.a/
smoking	tuxedo/ dinner jacket	/ˈzmɔ.kinɡ/
manzo	beef	/ˈman.d͡zo/
song
hugo
ricevimento	receipt (of goods etc.)	/ri.t͡ʃe.viˈmen.to/
gemelle	twin	/d͡ʒeˈmɛl.lo/
cocco	darling/ dear/ favourite/favorite woman or girl/ pet/ mollycoddle	/ˈkɔk.ka/
mandiamo	inflection of mandare:	/manˈdja.mo/
preparate	past participle of preparare	/pre.paˈra.to/
abuso	overuse	/aˈbu.zo/
sciocchezza	foolishness/ silliness	/ʃokˈket.t͡sa/
straordinari	extraordinary	/stra.or.diˈna.rjo/
ferie	holiday (British)/ vacation (US)	/ˈfɛ.rja/
posizioni	position	/po.zitˈt͡sjo.ne/
affinche
freni	brake	/ˈfre.no/
protesta	protest/ remonstrance/ complaint/ stink	/proˈtɛs.ta/
cagnolino	diminutive of cane: little dog/ doggy/ doggie	/kaɲ.ɲoˈli.no/
telefonare	to telephone/ to call/ to make a phone call [with a ‘to’]	/te.le.foˈna.re/
quaranta	forty	/kwaˈran.ta/
legga	inflection of leggere:	/ˈlɛɡ.ɡa/
cantiere	shipyard	/kanˈtjɛ.re/
tradizionale	traditional/ customary	/tra.dit.t͡sjoˈna.le/
tradita	past participle of tradire (“betrayed”)	/traˈdi.to/
secchio	bucket/ pail	/ˈsek.kjo/
assunta	past participle of assumere	/asˈsun.to/
finirla	(with con or [di + inf.]) to stop or give up an activity/ to leave…	/fiˈnir.la/
bauer
toglietevi	second-person plural imperative of togliersi
frammenti	fragment/ snippet/ bit	/framˈmen.to/
creata	past participle of creare	/kreˈa.to/
lasceranno	third-person plural future of lasciare
forbici	scissors	/ˈfɔr.bi.t͡ʃi/
batti	inflection of battere:
vaccino	cow/ bovine	/vatˈt͡ʃi.no/
individuo	individual	/in.diˈvi.du.o/
segrete	secret	/seˈɡre.to/
hills
applausi	applause (act of applauding)	/apˈplaw.zo/
insetto	insect/ bug	/inˈsɛt.to/
ucciderli	compound of the infinitive uccidere with li
pope	a priest of a Greek Orthodox church	/ˈpɔ.pe/
fammelo	compound of fa'/ the second-person singular imperative form of…	/ˈfam.me.lo/
bum
palude	marsh/ fen/ swamp/ bog	/paˈlu.de/
scusare	to excuse/ forgive/ pardon	/skuˈza.re/
zucca	pumpkin	/ˈd͡zuk.ka/
carrello	trolley	/karˈrɛl.lo/
scuro	dark/ deep/ sombre/ swarthy	/ˈsku.ro/
esibizione	performance/ pageantry	/e.zi.bitˈt͡sjo.ne/
mais	maize/ corn	/ˈmajs/
investire	to invest (to spend money/ time/ or energy on something and work)	/in.vesˈti.re/
ezra
continueremo	first-person plural future of continuare
fitz
strip
creatore	creative	/kre.aˈto.re/
ringraziarmi	compound of the infinitive ringraziare with mi
benessere	well-being/ wellness/ health/ fitness/ welfare/ affluence	/beˈnɛs.se.re/
raramente	rarely/ seldom	/ra.raˈmen.te/
lava	lava	/ˈla.va/
estrema	extreme/ (the) utmost/ (the) farthest/ terminal/ (the) outermost	/esˈtrɛ.mo/
armate	armed	/arˈma.to/
life
completare	to finish/ complete/ conclude	/kom.pleˈta.re/
interruzione	interruption/ breakdown/ stoppage/ cut	/in.ter.rutˈt͡sjo.ne/
crescono	third-person plural present indicative of crescere
conclusioni	conclusion	/kon.kluˈzjo.ne/
sposarlo	compound of the infinitive sposare with lo
arancia	orange (fruit)	/aˈran.t͡ʃa/
coppa	goblet	/ˈkɔp.pa/
giornate	day	/d͡ʒorˈna.ta/
celebrare	to celebrate/ observe/ perform/ commemorate	/t͡ʃe.leˈbra.re/
disciplina	discipline (all meanings)	/diʃ.ʃiˈpli.na/
schifosa	disgusting/ loathsome/ lousy/ crappy/ stinking/ filthy/ rotten	/skiˈfo.zo/
fedeli	loyal/ faithful/ true/ devoted	/feˈde.le/
alberto	a male given name from Proto-Germanic/ equivalent to English Albert	/alˈbɛr.to/
seguiamo	inflection of seguire:
risparmiato	past participle of risparmiare
fran
particelle	plural of particella	/par.tiˈt͡ʃɛl.le/
kathy
terrorismo	terrorism	/ter.roˈriz.mo/
marca	brand/ make or trademark (of a commercial product)	/ˈmar.ka/
dessert
tedesca	German (of/ from or relating to Germany)	/teˈdes.ko/
cass
terrificante	present participle of terrificare	/ter.ri.fiˈkan.te/
guardarla	compound of the infinitive guardare with la
men	apocopic form of meno	/ˈmen/
costantemente	constantly	/kos.tan.teˈmen.te/
sonny
venivo	first-person singular imperfect indicative of venire
mandy
richiamare	to call again/ call back/ recall	/ri.kjaˈma.re/
nucleari	nuclear	/nu.kleˈa.re/
riguardano	third-person plural present indicative of riguardare	/riˈɡwar.da.no/
quarantena	quarantine	/kwa.ranˈtɛ.na/
evitarlo	compound of the infinitive evitare with lo
gi	The name of the Latin script letter G/g./ gee	/ˈd͡ʒi/
mina	mine/ land mine	/ˈmi.na/
premuto	past participle of premere
modelli	model	/moˈdɛl.lo/
condizionata	conditional/ qualified	/kon.dit.t͡sjoˈna.to/
terapista	synonym of terapeuta (“therapist”)	/te.raˈpis.ta/
visitatori	visitor/ caller	/vi.zi.taˈto.re/
violenti	violent	/vi.oˈlɛn.to/
just
indossando	gerund of indossare
facessimo	first-person plural imperfect subjunctive of fare
onnipotente	omnipotent/ all-powerful/ almighty	/ˌɔn.ni.poˈtɛn.te/
federazione	federation	/fe.de.ratˈt͡sjo.ne/
baxter
favori	favour/favor	/faˈvo.re/
durare	to last	/duˈra.re/
attende	third-person singular present indicative of attendere
merlino	Merlin
osservando	gerund of osservare	/os.serˈvan.do/
concentrazione	concentration	/kon.t͡ʃen.tratˈt͡sjo.ne/
voli	flight (of a bird/ trip in a plane)	/ˈvo.lo/
insopportabile	unbearable/ intolerable/ insufferable/ unendurable	/in.sop.porˈta.bi.le/
essenziale	essential/ fundamental/ main/ crucial/ basic	/es.senˈt͡sja.le/
incrocio	crossroads	/inˈkro.t͡ʃo/
crollare	to shake	/krolˈla.re/
damien
glen
chan
menta	mint (plant and herb)	/ˈmen.ta/
joshua
rilevato	past participle of rilevare or rilevarsi	/ri.leˈva.to/
tranquillamente	calmly/ peacefully	/tran.kwil.laˈmen.te/
sal
caserma	barracks	/kaˈzɛr.ma/
ahia
dorothy
camminando	gerund of camminare
attrazione	attraction	/at.tratˈt͡sjo.ne/
scesa	past participle of scendere	/ˈʃe.zo/
briggs
patti	pact/ agreement	/ˈpat.to/
tessera	card/ credit card	/ˈtɛs.se.ra/
bert
peyton
apparteneva	third-person singular imperfect indicative of appartenere
metteranno	third-person plural future of mettere	/met.teˈran.no/
darren
terrorizzata	past participle of terrorizzare
shirley
vederle	compound of the infinitive vedere with le
cosciente	aware/ conscious	/koʃˈʃɛn.te/
utilizzare	to use/ make use of/ utilize	/u.ti.lidˈd͡za.re/
descrivere	to describe (in all senses)	/desˈkri.ve.re/
portarle	compound of the infinitive portare with le
marciapiede	pavement (British)	/ˌmar.t͡ʃaˈpjɛ.de/
maleducato	ill-bred/ ill-mannered/ bad-mannered/ rude/ impolite	/ma.le.duˈka.to/
facciate	second-person plural present subjunctive of fare	/fatˈt͡ʃa.te/
rientra	inflection of rientrare:	/riˈen.tra/
tenersi	reflexive of tenere	/teˈner.si/
spinge	third-person singular present indicative of spingere
divertirmi	compound of the infinitive divertire with mi
steso	past participle of stendere	/ˈste.zo/
proteggerlo	compound of the infinitive proteggere with lo
arrivasse	third-person singular imperfect subjunctive of arrivare
hee
furia	fury/ anger/ rage	/ˈfu.rja/
ferrovia	railway/railroad	/fer.roˈvi.a/
afferma	inflection of affermare:
chiuda	inflection of chiudere:	/ˈkju.da/
jj
assicurarci	compound of the infinitive assicurare with ci
domicilio	domicile	/do.miˈt͡ʃi.ljo/
kat
tartaruga	turtle/ tortoise	/tar.taˈru.ɡa/
rovinata	past participle of rovinare
sushi	sushi	/ˈsuʃ.ʃi/
evitando	gerund of evitare	/e.viˈtan.do/
casinò	brothel	/kaˈzi.no/
oz
pericolose	dangerous/ risky/ insecure/ unsafe	/pe.ri.koˈlo.zo/
apocalisse	apocalypse	/a.po.kaˈlis.se/
corriere	coach/ bus	/korˈrjɛ.re/
shelly
sacchi	sack/ bag	/ˈsak.ko/
diecimila	ten thousand	/ˌdjɛ.t͡ʃiˈmi.la/
uccidilo	compound of uccidi/ the second-person singular imperative form of…
schemi	outline/ schema/ layout/ diagram/ plan/ draft/ project/ arrangement	/ˈskɛ.ma/
risonanza	resonance	/ri.zoˈnan.t͡sa/
pietro	a male given name from Ancient Greek/ equivalent to English Peter	/ˈpjɛ.tro/
provviste	past participle of provvedere	/provˈvis.ta/
voltare	to turn	/volˈta.re/
pos	card reader	/ˈpɔs/
mandero
valutare	to value	/va.luˈta.re/
frasi	sentence	/ˈfra.ze/
brendan
uva	grapes	/ˈu.va/
curiosità	curiosity/ inquisitiveness	/ku.rjo.ziˈta/
lotto	lot/ batch	/ˈlɔt.to/
parata	act of blocking (a hit/ strike/ etc.)	/paˈra.ta/
passeggero	passing	/pas.sedˈd͡ʒɛ.ro/
vincente	present participle of vincere	/vinˈt͡ʃɛn.te/
svenuta	past participle of svenire	/zveˈnu.to/
seguono	third-person plural present indicative of seguire	/ˈse.ɡwo.no/
sbrigare	to carry out or complete (a task/ etc.) quickly/ to finish up	/zbriˈɡa.re/
price
materiali	material	/ma.teˈrja.le/
dí
immigrazione	immigration	/im.mi.ɡratˈt͡sjo.ne/
pubbliche	public	/ˈpub.bli.ko/
appartengono	third-person plural present indicative of appartenere
brandy	brandy
letteratura	literature	/let.te.raˈtu.ra/
hart
immaginate	past participle of immaginare	/im.ma.d͡ʒiˈna.to/
marcel
archivi	archive/ library	/arˈki.vjo/
eternità	eternity	/e.ter.niˈta/
addetto	(of a person) assigned (to) or in charge (of) (a task/ office/ etc.)	/adˈdet.to/
k	The eleventh letter of the Italian alphabet/ called cappa or kappa…	/ˈkap.pa/
vantaggi	advantage/ vantage	/vanˈtad.d͡ʒo/
sparano	third-person plural present indicative of sparare	/ˈspa.ra.no/
gialla	yellow	/ˈd͡ʒal.lo/
hayley
guarito	past participle of guarire	/ɡwaˈri.to/
shannon
vendi	synonym of venedo (“Wend”)	/ˈvɛn.do/
salvati	past participle of salvare
